phi1   phi2  phi  COD
30.0  75.0  60.0     74 
35.0  75.0  60.0     77 
40.0  75.0  60.0     77 
45.0  75.0  60.0     78 
50.0  75.0  60.0     75 
55.0  75.0  60.0     76 
60.0  75.0  60.0     72 
65.0  75.0  60.0     72 
70.0  75.0  60.0     72 
75.0  75.0  60.0     70 
80.0  75.0  60.0     72 
85.0  75.0  60.0     71 
90.0  75.0  60.0     73 
 0.0  80.0  60.0     88 
 5.0  80.0  60.0     81 
10.0  80.0  60.0     80 
15.0  80.0  60.0     76 
20.0  80.0  60.0     75 
25.0  80.0  60.0     75 
30.0  80.0  60.0     76 
35.0  80.0  60.0     75 
40.0  80.0  60.0     75 
45.0  80.0  60.0     79 
50.0  80.0  60.0     75 
55.0  80.0  60.0     74 
60.0  80.0  60.0     71 
65.0  80.0  60.0     70 
70.0  80.0  60.0     71 
75.0  80.0  60.0     72 
80.0  80.0  60.0     75 
85.0  80.0  60.0     75 
90.0  80.0  60.0     76 
 0.0  85.0  60.0    125 
 5.0  85.0  60.0    118 
10.0  85.0  60.0    118 
15.0  85.0  60.0    115 
20.0  85.0  60.0    115 
25.0  85.0  60.0    116 
30.0  85.0  60.0    120 
35.0  85.0  60.0    121 
40.0  85.0  60.0    117 
45.0  85.0  60.0    118 
50.0  85.0  60.0    112 
55.0  85.0  60.0    109 
60.0  85.0  60.0    102 
65.0  85.0  60.0    101 
70.0  85.0  60.0     99 
75.0  85.0  60.0     97 
80.0  85.0  60.0     98 
85.0  85.0  60.0    102 
90.0  85.0  60.0    103 
 0.0  90.0  60.0    126 
 5.0  90.0  60.0    132 
10.0  90.0  60.0    132 
15.0  90.0  60.0    134 
20.0  90.0  60.0    135 
25.0  90.0  60.0    142 
30.0  90.0  60.0    144 
35.0  90.0  60.0    145 
40.0  90.0  60.0    146 
45.0  90.0  60.0    144 
50.0  90.0  60.0    133 
55.0  90.0  60.0    131 
60.0  90.0  60.0    125 
65.0  90.0  60.0    117 
70.0  90.0  60.0    114 
75.0  90.0  60.0    112 
80.0  90.0  60.0    112 
85.0  90.0  60.0    113 
90.0  90.0  60.0    111 
 0.0   0.0  65.0    101 
 5.0   0.0  65.0    103 
10.0   0.0  65.0    103 
15.0   0.0  65.0    103 
20.0   0.0  65.0    106 
25.0   0.0  65.0    108 
30.0   0.0  65.0    110 
35.0   0.0  65.0    115 
40.0   0.0  65.0    115 
45.0   0.0  65.0    114 
50.0   0.0  65.0    110 
55.0   0.0  65.0    110 
60.0   0.0  65.0    103 
65.0   0.0  65.0    100 
70.0   0.0  65.0     98 
75.0   0.0  65.0     99 
80.0   0.0  65.0    100 
85.0   0.0  65.0    101 
90.0   0.0  65.0    101 
 0.0   5.0  65.0    122 
 5.0   5.0  65.0    127 
10.0   5.0  65.0    124 
15.0   5.0  65.0    134 
20.0   5.0  65.0    137 
25.0   5.0  65.0    139 
30.0   5.0  65.0    144 
35.0   5.0  65.0    145 
40.0   5.0  65.0    149 
45.0   5.0  65.0    146 
50.0   5.0  65.0    145 
55.0   5.0  65.0    136 
60.0   5.0  65.0    131 
65.0   5.0  65.0    123 
70.0   5.0  65.0    123 
75.0   5.0  65.0    122 
80.0   5.0  65.0    115 
85.0   5.0  65.0    116 
90.0   5.0  65.0    112 
 0.0  10.0  65.0     71 
 5.0  10.0  65.0     77 
10.0  10.0  65.0     83 
15.0  10.0  65.0     90 
20.0  10.0  65.0     93 
25.0  10.0  65.0     99 
30.0  10.0  65.0    103 
35.0  10.0  65.0    108 
40.0  10.0  65.0    111 
45.0  10.0  65.0    109 
50.0  10.0  65.0    102 
55.0  10.0  65.0     98 
60.0  10.0  65.0     92 
65.0  10.0  65.0     89 
70.0  10.0  65.0     85 
75.0  10.0  65.0     79 
80.0  10.0  65.0     73 
85.0  10.0  65.0     72 
90.0  10.0  65.0     66 
 0.0  15.0  65.0     80 
 5.0  15.0  65.0     86 
10.0  15.0  65.0     93 
15.0  15.0  65.0    104 
20.0  15.0  65.0    110 
25.0  15.0  65.0    116 
30.0  15.0  65.0    123 
35.0  15.0  65.0    126 
40.0  15.0  65.0    128 
45.0  15.0  65.0    129 
50.0  15.0  65.0    120 
55.0  15.0  65.0    107 
60.0  15.0  65.0    103 
65.0  15.0  65.0     96 
70.0  15.0  65.0     90 
75.0  15.0  65.0     85 
80.0  15.0  65.0     81 
85.0  15.0  65.0     76 
90.0  15.0  65.0     75 
 0.0  20.0  65.0    123 
 5.0  20.0  65.0    130 
10.0  20.0  65.0    143 
15.0  20.0  65.0    157 
20.0  20.0  65.0    167 
25.0  20.0  65.0    174 
30.0  20.0  65.0    179 
35.0  20.0  65.0    190 
40.0  20.0  65.0    189 
45.0  20.0  65.0    185 
50.0  20.0  65.0    180 
55.0  20.0  65.0    166 
60.0  20.0  65.0    160 
65.0  20.0  65.0    145 
70.0  20.0  65.0    137 
75.0  20.0  65.0    126 
80.0  20.0  65.0    121 
85.0  20.0  65.0    114 
90.0  20.0  65.0    109 
 0.0  25.0  65.0    110 
 5.0  25.0  65.0    114 
10.0  25.0  65.0    120 
15.0  25.0  65.0    124 
20.0  25.0  65.0    129 
25.0  25.0  65.0    138 
30.0  25.0  65.0    142 
35.0  25.0  65.0    144 
40.0  25.0  65.0    145 
45.0  25.0  65.0    143 
50.0  25.0  65.0    140 
55.0  25.0  65.0    133 
60.0  25.0  65.0    128 
65.0  25.0  65.0    124 
70.0  25.0  65.0    118 
75.0  25.0  65.0    112 
80.0  25.0  65.0    108 
85.0  25.0  65.0    100 
90.0  25.0  65.0     99 
 0.0  30.0  65.0     87 
 5.0  30.0  65.0     89 
10.0  30.0  65.0     89 
15.0  30.0  65.0     91 
20.0  30.0  65.0     95 
25.0  30.0  65.0     97 
30.0  30.0  65.0    101 
35.0  30.0  65.0    103 
40.0  30.0  65.0    104 
45.0  30.0  65.0    101 
50.0  30.0  65.0     99 
55.0  30.0  65.0     98 
60.0  30.0  65.0     94 
65.0  30.0  65.0     93 
70.0  30.0  65.0     93 
75.0  30.0  65.0     90 
80.0  30.0  65.0     91 
85.0  30.0  65.0     87 
90.0  30.0  65.0     87 
 0.0  35.0  65.0     83 
 5.0  35.0  65.0     86 
10.0  35.0  65.0     86 
15.0  35.0  65.0     88 
20.0  35.0  65.0     91 
25.0  35.0  65.0     92 
30.0  35.0  65.0     96 
35.0  35.0  65.0     98 
40.0  35.0  65.0     96 
45.0  35.0  65.0     97 
50.0  35.0  65.0     94 
55.0  35.0  65.0     92 
60.0  35.0  65.0     91 
65.0  35.0  65.0     89 
70.0  35.0  65.0     88 
75.0  35.0  65.0     86 
80.0  35.0  65.0     87 
85.0  35.0  65.0     86 
90.0  35.0  65.0     88 
 0.0  40.0  65.0     92 
 5.0  40.0  65.0     87 
10.0  40.0  65.0     88 
15.0  40.0  65.0     93 
20.0  40.0  65.0     96 
25.0  40.0  65.0    100 
30.0  40.0  65.0    106 
35.0  40.0  65.0    106 
40.0  40.0  65.0    106 
45.0  40.0  65.0    106 
50.0  40.0  65.0    108 
55.0  40.0  65.0    107 
60.0  40.0  65.0    106 
65.0  40.0  65.0    108 
70.0  40.0  65.0    102 
75.0  40.0  65.0    100 
80.0  40.0  65.0    100 
85.0  40.0  65.0     96 
90.0  40.0  65.0     96 
 0.0  45.0  65.0     63 
 5.0  45.0  65.0     61 
10.0  45.0  65.0     62 
15.0  45.0  65.0     65 
20.0  45.0  65.0     67 
25.0  45.0  65.0     72 
30.0  45.0  65.0     75 
35.0  45.0  65.0     75 
40.0  45.0  65.0     73 
45.0  45.0  65.0     72 
50.0  45.0  65.0     70 
55.0  45.0  65.0     70 
60.0  45.0  65.0     68 
65.0  45.0  65.0     67 
70.0  45.0  65.0     66 
75.0  45.0  65.0     65 
80.0  45.0  65.0     66 
85.0  45.0  65.0     64 
90.0  45.0  65.0     64 
 0.0  50.0  65.0     92 
 5.0  50.0  65.0     89 
10.0  50.0  65.0     93 
15.0  50.0  65.0     96 
20.0  50.0  65.0    102 
25.0  50.0  65.0    107 
30.0  50.0  65.0    113 
35.0  50.0  65.0    112 
40.0  50.0  65.0    110 
45.0  50.0  65.0    105 
50.0  50.0  65.0     99 
55.0  50.0  65.0     98 
60.0  50.0  65.0     98 
65.0  50.0  65.0     94 
70.0  50.0  65.0     97 
75.0  50.0  65.0     94 
80.0  50.0  65.0     95 
85.0  50.0  65.0     95 
90.0  50.0  65.0     96 
 0.0  55.0  65.0     83 
 5.0  55.0  65.0     82 
10.0  55.0  65.0     81 
15.0  55.0  65.0     80 
20.0  55.0  65.0     85 
25.0  55.0  65.0     80 
30.0  55.0  65.0     80 
35.0  55.0  65.0     78 
40.0  55.0  65.0     81 
45.0  55.0  65.0     79 
50.0  55.0  65.0     77 
55.0  55.0  65.0     80 
60.0  55.0  65.0     81 
65.0  55.0  65.0     82 
70.0  55.0  65.0     84 
75.0  55.0  65.0     85 
80.0  55.0  65.0     87 
85.0  55.0  65.0     92 
90.0  55.0  65.0     88 
 0.0  60.0  65.0     87 
 5.0  60.0  65.0     89 
10.0  60.0  65.0     86 
15.0  60.0  65.0     88 
20.0  60.0  65.0     86 
25.0  60.0  65.0     89 
30.0  60.0  65.0     85 
35.0  60.0  65.0     83 
40.0  60.0  65.0     86 
45.0  60.0  65.0     84 
50.0  60.0  65.0     81 
55.0  60.0  65.0     83 
60.0  60.0  65.0     84 
65.0  60.0  65.0     84 
70.0  60.0  65.0     82 
75.0  60.0  65.0     83 
80.0  60.0  65.0     88 
85.0  60.0  65.0     86 
90.0  60.0  65.0     87 
 0.0  65.0  65.0    110 
 5.0  65.0  65.0    106 
10.0  65.0  65.0    104 
15.0  65.0  65.0    106 
20.0  65.0  65.0    101 
25.0  65.0  65.0     99 
30.0  65.0  65.0     98 
35.0  65.0  65.0     96 
40.0  65.0  65.0     93 
45.0  65.0  65.0     94 
50.0  65.0  65.0     93 
55.0  65.0  65.0     91 
60.0  65.0  65.0     92 
65.0  65.0  65.0     95 
70.0  65.0  65.0     95 
75.0  65.0  65.0     92 
80.0  65.0  65.0     96 
85.0  65.0  65.0     97 
90.0  65.0  65.0     99 
 0.0  70.0  65.0    123 
 5.0  70.0  65.0    114 
10.0  70.0  65.0    106 
15.0  70.0  65.0    104 
20.0  70.0  65.0    101 
25.0  70.0  65.0     98 
30.0  70.0  65.0     99 
35.0  70.0  65.0     97 
40.0  70.0  65.0     97 
45.0  70.0  65.0     98 
50.0  70.0  65.0     98 
55.0  70.0  65.0     97 
60.0  70.0  65.0     96 
65.0  70.0  65.0     97 
70.0  70.0  65.0     97 
75.0  70.0  65.0    100 
80.0  70.0  65.0    103 
85.0  70.0  65.0    103 
90.0  70.0  65.0    109 
 0.0  75.0  65.0     80 
 5.0  75.0  65.0     73 
10.0  75.0  65.0     70 
15.0  75.0  65.0     67 
20.0  75.0  65.0     69 
25.0  75.0  65.0     68 
30.0  75.0  65.0     70 
35.0  75.0  65.0     70 
40.0  75.0  65.0     71 
45.0  75.0  65.0     72 
50.0  75.0  65.0     71 
55.0  75.0  65.0     71 
60.0  75.0  65.0     68 
65.0  75.0  65.0     71 
70.0  75.0  65.0     70 
75.0  75.0  65.0     72 
80.0  75.0  65.0     72 
85.0  75.0  65.0     72 
90.0  75.0  65.0     75 
 0.0  80.0  65.0     71 
 5.0  80.0  65.0     66 
10.0  80.0  65.0     63 
15.0  80.0  65.0     64 
20.0  80.0  65.0     63 
25.0  80.0  65.0     62 
30.0  80.0  65.0     63 
35.0  80.0  65.0     63 
40.0  80.0  65.0     64 
45.0  80.0  65.0     64 
50.0  80.0  65.0     61 
55.0  80.0  65.0     59 
60.0  80.0  65.0     58 
65.0  80.0  65.0     57 
70.0  80.0  65.0     59 
75.0  80.0  65.0     60 
80.0  80.0  65.0     63 
85.0  80.0  65.0     62 
90.0  80.0  65.0     66 
 0.0  85.0  65.0    122 
 5.0  85.0  65.0    115 
10.0  85.0  65.0    112 
15.0  85.0  65.0    110 
20.0  85.0  65.0    106 
25.0  85.0  65.0    106 
30.0  85.0  65.0    107 
35.0  85.0  65.0    111 
40.0  85.0  65.0    113 
45.0  85.0  65.0    112 
50.0  85.0  65.0    109 
55.0  85.0  65.0    106 
60.0  85.0  65.0    106 
65.0  85.0  65.0    102 
70.0  85.0  65.0    103 
75.0  85.0  65.0    102 
80.0  85.0  65.0    107 
85.0  85.0  65.0    109 
90.0  85.0  65.0    112 
 0.0  90.0  65.0    101 
 5.0  90.0  65.0    103 
10.0  90.0  65.0    103 
15.0  90.0  65.0    103 
20.0  90.0  65.0    106 
25.0  90.0  65.0    108 
30.0  90.0  65.0    110 
35.0  90.0  65.0    115 
40.0  90.0  65.0    115 
45.0  90.0  65.0    114 
50.0  90.0  65.0    110 
55.0  90.0  65.0    110 
60.0  90.0  65.0    103 
65.0  90.0  65.0    100 
70.0  90.0  65.0     98 
75.0  90.0  65.0     99 
80.0  90.0  65.0    100 
85.0  90.0  65.0    101 
90.0  90.0  65.0    101 
 0.0   0.0  70.0     93 
 5.0   0.0  70.0     92 
10.0   0.0  70.0     90 
15.0   0.0  70.0     90 
20.0   0.0  70.0     91 
25.0   0.0  70.0     90 
30.0   0.0  70.0     91 
35.0   0.0  70.0     92 
40.0   0.0  70.0     93 
45.0   0.0  70.0     93 
50.0   0.0  70.0     92 
55.0   0.0  70.0     90 
60.0   0.0  70.0     87 
65.0   0.0  70.0     85 
70.0   0.0  70.0     85 
75.0   0.0  70.0     87 
80.0   0.0  70.0     86 
85.0   0.0  70.0     86 
90.0   0.0  70.0     90 
 0.0   5.0  70.0     78 
 5.0   5.0  70.0     78 
10.0   5.0  70.0     81 
15.0   5.0  70.0     82 
20.0   5.0  70.0     87 
25.0   5.0  70.0     89 
30.0   5.0  70.0     90 
35.0   5.0  70.0     92 
40.0   5.0  70.0     95 
45.0   5.0  70.0     98 
50.0   5.0  70.0     92 
55.0   5.0  70.0     87 
60.0   5.0  70.0     85 
65.0   5.0  70.0     81 
70.0   5.0  70.0     79 
75.0   5.0  70.0     78 
80.0   5.0  70.0     75 
85.0   5.0  70.0     71 
90.0   5.0  70.0     71 
 0.0  10.0  70.0     79 
 5.0  10.0  70.0     84 
10.0  10.0  70.0     88 
15.0  10.0  70.0     93 
20.0  10.0  70.0     96 
25.0  10.0  70.0     95 
30.0  10.0  70.0     96 
35.0  10.0  70.0     95 
40.0  10.0  70.0     95 
45.0  10.0  70.0     96 
50.0  10.0  70.0     93 
55.0  10.0  70.0     91 
60.0  10.0  70.0     91 
65.0  10.0  70.0     92 
70.0  10.0  70.0     93 
75.0  10.0  70.0     87 
80.0  10.0  70.0     84 
85.0  10.0  70.0     80 
90.0  10.0  70.0     75 
 0.0  15.0  70.0     94 
 5.0  15.0  70.0     99 
10.0  15.0  70.0    112 
15.0  15.0  70.0    118 
20.0  15.0  70.0    125 
25.0  15.0  70.0    131 
30.0  15.0  70.0    134 
35.0  15.0  70.0    137 
40.0  15.0  70.0    141 
45.0  15.0  70.0    140 
50.0  15.0  70.0    134 
55.0  15.0  70.0    134 
60.0  15.0  70.0    131 
65.0  15.0  70.0    123 
70.0  15.0  70.0    117 
75.0  15.0  70.0    111 
80.0  15.0  70.0    104 
85.0  15.0  70.0     95 
90.0  15.0  70.0     90 
 0.0  20.0  70.0    106 
 5.0  20.0  70.0    113 
10.0  20.0  70.0    123 
15.0  20.0  70.0    130 
20.0  20.0  70.0    140 
25.0  20.0  70.0    143 
30.0  20.0  70.0    149 
35.0  20.0  70.0    151 
40.0  20.0  70.0    157 
45.0  20.0  70.0    157 
50.0  20.0  70.0    146 
55.0  20.0  70.0    141 
60.0  20.0  70.0    137 
65.0  20.0  70.0    128 
70.0  20.0  70.0    120 
75.0  20.0  70.0    112 
80.0  20.0  70.0    105 
85.0  20.0  70.0     98 
90.0  20.0  70.0     94 
 0.0  25.0  70.0    111 
 5.0  25.0  70.0    117 
10.0  25.0  70.0    126 
15.0  25.0  70.0    133 
20.0  25.0  70.0    145 
25.0  25.0  70.0    151 
30.0  25.0  70.0    159 
35.0  25.0  70.0    167 
40.0  25.0  70.0    167 
45.0  25.0  70.0    171 
50.0  25.0  70.0    162 
55.0  25.0  70.0    153 
60.0  25.0  70.0    150 
65.0  25.0  70.0    137 
70.0  25.0  70.0    127 
75.0  25.0  70.0    116 
80.0  25.0  70.0    108 
85.0  25.0  70.0    101 
90.0  25.0  70.0     94 
 0.0  30.0  70.0    107 
 5.0  30.0  70.0    111 
10.0  30.0  70.0    114 
15.0  30.0  70.0    119 
20.0  30.0  70.0    126 
25.0  30.0  70.0    132 
30.0  30.0  70.0    139 
35.0  30.0  70.0    147 
40.0  30.0  70.0    151 
45.0  30.0  70.0    156 
50.0  30.0  70.0    156 
55.0  30.0  70.0    151 
60.0  30.0  70.0    144 
65.0  30.0  70.0    136 
70.0  30.0  70.0    131 
75.0  30.0  70.0    122 
80.0  30.0  70.0    115 
85.0  30.0  70.0    109 
90.0  30.0  70.0    108 
 0.0  35.0  70.0     69 
 5.0  35.0  70.0     72 
10.0  35.0  70.0     75 
15.0  35.0  70.0     78 
20.0  35.0  70.0     82 
25.0  35.0  70.0     87 
30.0  35.0  70.0     92 
35.0  35.0  70.0     96 
40.0  35.0  70.0     95 
45.0  35.0  70.0     93 
50.0  35.0  70.0     89 
55.0  35.0  70.0     88 
60.0  35.0  70.0     85 
65.0  35.0  70.0     84 
70.0  35.0  70.0     79 
75.0  35.0  70.0     78 
80.0  35.0  70.0     76 
85.0  35.0  70.0     74 
90.0  35.0  70.0     77 
 0.0  40.0  70.0     70 
 5.0  40.0  70.0     71 
10.0  40.0  70.0     74 
15.0  40.0  70.0     80 
20.0  40.0  70.0     87 
25.0  40.0  70.0     94 
30.0  40.0  70.0    102 
35.0  40.0  70.0    108 
40.0  40.0  70.0    107 
45.0  40.0  70.0    108 
50.0  40.0  70.0    104 
55.0  40.0  70.0    102 
60.0  40.0  70.0     98 
65.0  40.0  70.0     91 
70.0  40.0  70.0     88 
75.0  40.0  70.0     81 
80.0  40.0  70.0     77 
85.0  40.0  70.0     72 
90.0  40.0  70.0     73 
 0.0  45.0  70.0     85 
 5.0  45.0  70.0     84 
10.0  45.0  70.0     85 
15.0  45.0  70.0     89 
20.0  45.0  70.0     93 
25.0  45.0  70.0     95 
30.0  45.0  70.0     96 
35.0  45.0  70.0    102 
40.0  45.0  70.0     99 
45.0  45.0  70.0     99 
50.0  45.0  70.0     98 
55.0  45.0  70.0    101 
60.0  45.0  70.0    100 
65.0  45.0  70.0     97 
70.0  45.0  70.0     97 
75.0  45.0  70.0     95 
80.0  45.0  70.0     91 
85.0  45.0  70.0     88 
90.0  45.0  70.0     89 
 0.0  50.0  70.0     70 
 5.0  50.0  70.0     71 
10.0  50.0  70.0     67 
15.0  50.0  70.0     69 
20.0  50.0  70.0     73 
25.0  50.0  70.0     79 
30.0  50.0  70.0     78 
35.0  50.0  70.0     84 
40.0  50.0  70.0     84 
45.0  50.0  70.0     87 
50.0  50.0  70.0     88 
55.0  50.0  70.0     88 
60.0  50.0  70.0     86 
65.0  50.0  70.0     85 
70.0  50.0  70.0     82 
75.0  50.0  70.0     82 
80.0  50.0  70.0     75 
85.0  50.0  70.0     75 
90.0  50.0  70.0     73 
 0.0  55.0  70.0     69 
 5.0  55.0  70.0     67 
10.0  55.0  70.0     67 
15.0  55.0  70.0     64 
20.0  55.0  70.0     65 
25.0  55.0  70.0     66 
30.0  55.0  70.0     64 
35.0  55.0  70.0     65 
40.0  55.0  70.0     67 
45.0  55.0  70.0     69 
50.0  55.0  70.0     70 
55.0  55.0  70.0     74 
60.0  55.0  70.0     75 
65.0  55.0  70.0     76 
70.0  55.0  70.0     75 
75.0  55.0  70.0     76 
80.0  55.0  70.0     77 
85.0  55.0  70.0     77 
90.0  55.0  70.0     77 
 0.0  60.0  70.0    107 
 5.0  60.0  70.0    103 
10.0  60.0  70.0    104 
15.0  60.0  70.0     99 
20.0  60.0  70.0     99 
25.0  60.0  70.0     99 
30.0  60.0  70.0     99 
35.0  60.0  70.0     96 
40.0  60.0  70.0    100 
45.0  60.0  70.0     99 
50.0  60.0  70.0     97 
55.0  60.0  70.0     99 
60.0  60.0  70.0     98 
65.0  60.0  70.0     96 
70.0  60.0  70.0    100 
75.0  60.0  70.0    101 
80.0  60.0  70.0    102 
85.0  60.0  70.0    103 
90.0  60.0  70.0    108 
 0.0  65.0  70.0    111 
 5.0  65.0  70.0    105 
10.0  65.0  70.0    102 
15.0  65.0  70.0     95 
20.0  65.0  70.0     95 
25.0  65.0  70.0     93 
30.0  65.0  70.0     91 
35.0  65.0  70.0     89 
40.0  65.0  70.0     88 
45.0  65.0  70.0     88 
50.0  65.0  70.0     89 
55.0  65.0  70.0     89 
60.0  65.0  70.0     89 
65.0  65.0  70.0     90 
70.0  65.0  70.0     89 
75.0  65.0  70.0     91 
80.0  65.0  70.0     91 
85.0  65.0  70.0     92 
90.0  65.0  70.0     94 
 0.0  70.0  70.0    106 
 5.0  70.0  70.0    101 
10.0  70.0  70.0     94 
15.0  70.0  70.0     91 
20.0  70.0  70.0     90 
25.0  70.0  70.0     88 
30.0  70.0  70.0     84 
35.0  70.0  70.0     83 
40.0  70.0  70.0     84 
45.0  70.0  70.0     82 
50.0  70.0  70.0     83 
55.0  70.0  70.0     83 
60.0  70.0  70.0     81 
65.0  70.0  70.0     81 
70.0  70.0  70.0     85 
75.0  70.0  70.0     87 
80.0  70.0  70.0     87 
85.0  70.0  70.0     88 
90.0  70.0  70.0     94 
 0.0  75.0  70.0     94 
 5.0  75.0  70.0     88 
10.0  75.0  70.0     84 
15.0  75.0  70.0     79 
20.0  75.0  70.0     78 
25.0  75.0  70.0     76 
30.0  75.0  70.0     75 
35.0  75.0  70.0     73 
40.0  75.0  70.0     75 
45.0  75.0  70.0     75 
50.0  75.0  70.0     74 
55.0  75.0  70.0     75 
60.0  75.0  70.0     74 
65.0  75.0  70.0     75 
70.0  75.0  70.0     79 
75.0  75.0  70.0     79 
80.0  75.0  70.0     81 
85.0  75.0  70.0     86 
90.0  75.0  70.0     90 
 0.0  80.0  70.0     79 
 5.0  80.0  70.0     76 
10.0  80.0  70.0     71 
15.0  80.0  70.0     71 
20.0  80.0  70.0     71 
25.0  80.0  70.0     69 
30.0  80.0  70.0     69 
35.0  80.0  70.0     68 
40.0  80.0  70.0     69 
45.0  80.0  70.0     68 
50.0  80.0  70.0     67 
55.0  80.0  70.0     67 
60.0  80.0  70.0     66 
65.0  80.0  70.0     70 
70.0  80.0  70.0     70 
75.0  80.0  70.0     72 
80.0  80.0  70.0     74 
85.0  80.0  70.0     76 
90.0  80.0  70.0     75 
 0.0  85.0  70.0     78 
 5.0  85.0  70.0     74 
10.0  85.0  70.0     73 
15.0  85.0  70.0     69 
20.0  85.0  70.0     69 
25.0  85.0  70.0     70 
30.0  85.0  70.0     68 
35.0  85.0  70.0     72 
40.0  85.0  70.0     75 
45.0  85.0  70.0     80 
50.0  85.0  70.0     74 
55.0  85.0  70.0     74 
60.0  85.0  70.0     71 
65.0  85.0  70.0     70 
70.0  85.0  70.0     68 
75.0  85.0  70.0     67 
80.0  85.0  70.0     67 
85.0  85.0  70.0     67 
90.0  85.0  70.0     71 
 0.0  90.0  70.0     93 
 5.0  90.0  70.0     92 
10.0  90.0  70.0     90 
15.0  90.0  70.0     90 
20.0  90.0  70.0     91 
25.0  90.0  70.0     90 
30.0  90.0  70.0     91 
35.0  90.0  70.0     92 
40.0  90.0  70.0     93 
45.0  90.0  70.0     93 
50.0  90.0  70.0     92 
55.0  90.0  70.0     90 
60.0  90.0  70.0     87 
65.0  90.0  70.0     85 
70.0  90.0  70.0     85 
75.0  90.0  70.0     87 
80.0  90.0  70.0     86 
85.0  90.0  70.0     86 
90.0  90.0  70.0     90 
 0.0   0.0  75.0     51 
 5.0   0.0  75.0     50 
10.0   0.0  75.0     52 
15.0   0.0  75.0     53 
20.0   0.0  75.0     53 
25.0   0.0  75.0     55 
30.0   0.0  75.0     55 
35.0   0.0  75.0     58 
40.0   0.0  75.0     61 
45.0   0.0  75.0     63 
50.0   0.0  75.0     60 
55.0   0.0  75.0     59 
60.0   0.0  75.0     56 
65.0   0.0  75.0     57 
70.0   0.0  75.0     55 
75.0   0.0  75.0     53 
80.0   0.0  75.0     50 
85.0   0.0  75.0     52 
90.0   0.0  75.0     51 
 0.0   5.0  75.0     91 
 5.0   5.0  75.0     92 
10.0   5.0  75.0     93 
15.0   5.0  75.0     96 
20.0   5.0  75.0     90 
25.0   5.0  75.0     91 
30.0   5.0  75.0     88 
35.0   5.0  75.0     88 
40.0   5.0  75.0     87 
45.0   5.0  75.0     88 
50.0   5.0  75.0     89 
55.0   5.0  75.0     92 
60.0   5.0  75.0     92 
65.0   5.0  75.0     93 
70.0   5.0  75.0     92 
75.0   5.0  75.0     93 
80.0   5.0  75.0     89 
85.0   5.0  75.0     88 
90.0   5.0  75.0     91 
 0.0  10.0  75.0     70 
 5.0  10.0  75.0     75 
10.0  10.0  75.0     78 
15.0  10.0  75.0     81 
20.0  10.0  75.0     84 
25.0  10.0  75.0     83 
30.0  10.0  75.0     82 
35.0  10.0  75.0     80 
40.0  10.0  75.0     81 
45.0  10.0  75.0     81 
50.0  10.0  75.0     81 
55.0  10.0  75.0     83 
60.0  10.0  75.0     83 
65.0  10.0  75.0     83 
70.0  10.0  75.0     84 
75.0  10.0  75.0     79 
80.0  10.0  75.0     72 
85.0  10.0  75.0     73 
90.0  10.0  75.0     69 
 0.0  15.0  75.0     83 
 5.0  15.0  75.0     87 
10.0  15.0  75.0     95 
15.0  15.0  75.0     99 
20.0  15.0  75.0    102 
25.0  15.0  75.0    101 
30.0  15.0  75.0    106 
35.0  15.0  75.0    101 
40.0  15.0  75.0    103 
45.0  15.0  75.0    103 
50.0  15.0  75.0    102 
55.0  15.0  75.0    104 
60.0  15.0  75.0    105 
65.0  15.0  75.0    102 
70.0  15.0  75.0    101 
75.0  15.0  75.0     95 
80.0  15.0  75.0     90 
85.0  15.0  75.0     86 
90.0  15.0  75.0     82 
 0.0  20.0  75.0     90 
 5.0  20.0  75.0     99 
10.0  20.0  75.0    107 
15.0  20.0  75.0    112 
20.0  20.0  75.0    118 
25.0  20.0  75.0    125 
30.0  20.0  75.0    129 
35.0  20.0  75.0    130 
40.0  20.0  75.0    136 
45.0  20.0  75.0    134 
50.0  20.0  75.0    130 
55.0  20.0  75.0    126 
60.0  20.0  75.0    124 
65.0  20.0  75.0    117 
70.0  20.0  75.0    110 
75.0  20.0  75.0    105 
80.0  20.0  75.0     92 
85.0  20.0  75.0     87 
90.0  20.0  75.0     84 
 0.0  25.0  75.0    103 
 5.0  25.0  75.0    110 
10.0  25.0  75.0    113 
15.0  25.0  75.0    119 
20.0  25.0  75.0    131 
25.0  25.0  75.0    133 
30.0  25.0  75.0    142 
35.0  25.0  75.0    151 
40.0  25.0  75.0    159 
45.0  25.0  75.0    160 
50.0  25.0  75.0    158 
55.0  25.0  75.0    159 
60.0  25.0  75.0    150 
65.0  25.0  75.0    150 
70.0  25.0  75.0    139 
75.0  25.0  75.0    125 
80.0  25.0  75.0    114 
85.0  25.0  75.0    108 
90.0  25.0  75.0    100 
 0.0  30.0  75.0     76 
 5.0  30.0  75.0     79 
10.0  30.0  75.0     85 
15.0  30.0  75.0     90 
20.0  30.0  75.0     94 
25.0  30.0  75.0    102 
30.0  30.0  75.0    108 
35.0  30.0  75.0    119 
40.0  30.0  75.0    128 
45.0  30.0  75.0    128 
50.0  30.0  75.0    132 
55.0  30.0  75.0    126 
60.0  30.0  75.0    120 
65.0  30.0  75.0    117 
70.0  30.0  75.0    106 
75.0  30.0  75.0     96 
80.0  30.0  75.0     92 
85.0  30.0  75.0     86 
90.0  30.0  75.0     80 
